	id_conv	id_caller	id_speaker	id_topic	sex	age	geography	level_study
1563	2895	B	1208	306	FEMALE	54	WESTERN	1
1564	2896	A	1132	350	FEMALE	53	SOUTH MIDLAND	3
1565	2896	B	1230	350	FEMALE	34	MIXED	2
1566	2897	A	1258	345	MALE	39	SOUTH MIDLAND	2
1567	2897	B	1130	345	FEMALE	54	NORTHERN	3
1568	2898	A	1104	319	MALE	57	NYC	3
1569	2898	B	1238	319	FEMALE	29	NORTH MIDLAND	2
1570	2899	A	1237	324	MALE	30	NORTH MIDLAND	2
1571	2899	B	1059	324	MALE	32	SOUTH MIDLAND	2
1572	2900	A	1257	342	MALE	62	NYC	3
1573	2900	B	1064	342	FEMALE	44	NORTHERN	9
1574	2901	A	1255	343	MALE	42	SOUTH MIDLAND	3
1575	2901	B	1204	343	FEMALE	44	NORTHERN	3
1576	2909	A	1258	344	MALE	39	SOUTH MIDLAND	2
1577	2909	B	1104	344	MALE	57	NYC	3
1578	2910	A	1257	349	MALE	62	NYC	3
1579	2910	B	1132	349	FEMALE	53	SOUTH MIDLAND	3
1580	2911	A	1236	345	FEMALE	30	SOUTH MIDLAND	2
1581	2911	B	1248	345	FEMALE	59	WESTERN	2
1582	2912	A	1124	320	MALE	35	NORTH MIDLAND	3
1583	2912	B	1237	320	MALE	30	NORTH MIDLAND	2
1584	2913	A	1002	348	FEMALE	32	SOUTHERN	2
1585	2913	B	1236	348	FEMALE	30	SOUTH MIDLAND	2
1586	2914	A	1255	364	MALE	42	SOUTH MIDLAND	3
1587	2914	B	1155	364	FEMALE	54	WESTERN	2
1588	2915	A	1260	340	FEMALE	42	NORTH MIDLAND	2
1589	2915	B	1258	340	MALE	39	SOUTH MIDLAND	2
1590	2916	A	1132	340	FEMALE	53	SOUTH MIDLAND	3
1591	2916	B	1248	340	FEMALE	59	WESTERN	2
1592	2917	A	1130	304	FEMALE	54	NORTHERN	3
1593	2917	B	1230	304	FEMALE	34	MIXED	2
1594	2918	A	1132	306	FEMALE	53	SOUTH MIDLAND	3
1595	2918	B	1147	306	MALE	53	SOUTH MIDLAND	3
1596	2919	A	1105	327	FEMALE	51	NYC	3
1597	2919	B	1147	327	MALE	53	SOUTH MIDLAND	3
1598	2920	A	1124	340	MALE	35	NORTH MIDLAND	3
1599	2920	B	1121	340	MALE	58	NEW ENGLAND	2
1600	2921	A	1260	343	FEMALE	42	NORTH MIDLAND	2
1601	2921	B	1043	343	FEMALE	59	NORTH MIDLAND	1
1602	2922	A	1028	320	MALE	30	NYC	3
1603	2922	B	1255	320	MALE	42	SOUTH MIDLAND	3
1604	2923	A	1059	308	MALE	32	SOUTH MIDLAND	2
1605	2923	B	1007	308	FEMALE	30	NEW ENGLAND	2
1606	2924	A	1028	341	MALE	30	NYC	3
1607	2924	B	1236	341	FEMALE	30	SOUTH MIDLAND	2
1608	2925	A	1231	314	FEMALE	39	MIXED	3
1609	2925	B	1255	314	MALE	42	SOUTH MIDLAND	3
1610	2926	A	1257	353	MALE	62	NYC	3
1611	2926	B	1124	353	MALE	35	NORTH MIDLAND	3
1612	2927	A	1260	313	FEMALE	42	NORTH MIDLAND	2
1613	2927	B	1078	313	MALE	31	MIXED	9
1614	2928	A	1056	335	MALE	47	WESTERN	3
1615	2928	B	1237	335	MALE	30	NORTH MIDLAND	2
1616	2929	A	1043	342	FEMALE	59	NORTH MIDLAND	1
1617	2929	B	1263	342	FEMALE	61	NORTHERN	2
1618	2930	A	1264	321	FEMALE	52	SOUTH MIDLAND	2
1619	2930	B	1236	321	FEMALE	30	SOUTH MIDLAND	2
1620	2931	A	1098	358	FEMALE	38	SOUTH MIDLAND	2
1621	2931	B	1032	358	FEMALE	52	SOUTHERN	2
1622	2932	A	1085	343	MALE	48	SOUTH MIDLAND	3
1623	2932	B	1155	343	FEMALE	54	WESTERN	2
1624	2933	A	1022	345	FEMALE	36	SOUTH MIDLAND	2
1625	2933	B	1249	345	FEMALE	41	WESTERN	2
1626	2934	A	1259	313	FEMALE	32	SOUTH MIDLAND	2
1627	2934	B	1258	313	MALE	39	SOUTH MIDLAND	2
1628	2935	A	1130	361	FEMALE	54	NORTHERN	3
1629	2935	B	1064	361	FEMALE	44	NORTHERN	9
1630	2936	A	1257	359	MALE	62	NYC	3
1631	2936	B	1147	359	MALE	53	SOUTH MIDLAND	3
1632	2937	A	1121	336	MALE	58	NEW ENGLAND	2
1633	2937	B	1264	336	FEMALE	52	SOUTH MIDLAND	2
1634	2938	A	1236	302	FEMALE	30	SOUTH MIDLAND	2
1635	2938	B	1259	302	FEMALE	32	SOUTH MIDLAND	2
1636	2939	A	1229	361	FEMALE	45	NORTHERN	3
1637	2939	B	1147	361	MALE	53	SOUTH MIDLAND	3
1638	2940	A	1255	356	MALE	42	SOUTH MIDLAND	3
1639	2940	B	1263	356	FEMALE	61	NORTHERN	2
1640	2941	A	1124	303	MALE	35	NORTH MIDLAND	3
1641	2941	B	1175	303	FEMALE	39	WESTERN	9
1642	2942	A	1028	324	MALE	30	NYC	3
1643	2942	B	1085	324	MALE	48	SOUTH MIDLAND	3
1644	2943	A	1007	323	FEMALE	30	NEW ENGLAND	2
1645	2943	B	1249	323	FEMALE	41	WESTERN	2
1646	2944	A	1257	336	MALE	62	NYC	3
1647	2944	B	1260	336	FEMALE	42	NORTH MIDLAND	2
1648	2945	A	1100	358	FEMALE	33	NORTH MIDLAND	3
1649	2945	B	1171	358	MALE	39	SOUTH MIDLAND	2
1650	2950	A	1043	313	FEMALE	59	NORTH MIDLAND	1
1651	2950	B	1266	313	FEMALE	48	NYC	3
1652	2951	A	1032	304	FEMALE	52	SOUTHERN	2
1653	2951	B	1263	304	FEMALE	61	NORTHERN	2
1654	2952	A	1022	364	FEMALE	36	SOUTH MIDLAND	2
1655	2952	B	1098	364	FEMALE	38	SOUTH MIDLAND	2
1656	2953	A	1236	334	FEMALE	30	SOUTH MIDLAND	2
1657	2953	B	1229	334	FEMALE	45	NORTHERN	3
1658	2954	A	1235	331	FEMALE	38	NYC	3
1659	2954	B	1258	331	MALE	39	SOUTH MIDLAND	2
1660	2955	A	1174	328	MALE	33	MIXED	2
1661	2955	B	1260	328	FEMALE	42	NORTH MIDLAND	2
1662	2956	A	1257	355	MALE	62	NYC	3
1663	2956	B	1231	355	FEMALE	39	MIXED	3
1664	2957	A	1130	334	FEMALE	54	NORTHERN	3
1665	2957	B	1013	334	FEMALE	38	SOUTH MIDLAND	2
1666	2958	A	1121	305	MALE	58	NEW ENGLAND	2
1667	2958	B	1263	305	FEMALE	61	NORTHERN	2
1668	2959	A	1258	328	MALE	39	SOUTH MIDLAND	2
1669	2959	B	1264	328	FEMALE	52	SOUTH MIDLAND	2
1670	2960	A	1253	339	FEMALE	37	WESTERN	2
1671	2960	B	1236	339	FEMALE	30	SOUTH MIDLAND	2
1672	2961	A	1028	323	MALE	30	NYC	3
1673	2961	B	1032	323	FEMALE	52	SOUTHERN	2
1674	2962	A	1257	341	MALE	62	NYC	3
1675	2962	B	1174	341	MALE	33	MIXED	2
1676	2963	A	1239	331	MALE	59	SOUTH MIDLAND	3
1677	2963	B	1236	331	FEMALE	30	SOUTH MIDLAND	2
1678	2964	A	1258	314	MALE	39	SOUTH MIDLAND	2
1679	2964	B	1147	314	MALE	53	SOUTH MIDLAND	3
1680	2965	A	1156	318	FEMALE	49	SOUTHERN	2
1681	2965	B	1024	318	MALE	31	NORTH MIDLAND	2
1682	2966	A	1139	349	MALE	39	NORTHERN	2
1683	2966	B	1155	349	FEMALE	54	WESTERN	2
1684	2967	A	1258	348	MALE	39	SOUTH MIDLAND	2
1685	2967	B	1072	348	FEMALE	54	SOUTH MIDLAND	2
1686	2968	A	1104	311	MALE	57	NYC	3
1687	2968	B	1236	311	FEMALE	30	SOUTH MIDLAND	2
1688	2969	A	1236	361	FEMALE	30	SOUTH MIDLAND	2
1689	2969	B	1149	361	FEMALE	41	NORTH MIDLAND	2
1690	2970	A	1015	312	FEMALE	28	NEW ENGLAND	2
1691	2970	B	1260	312	FEMALE	42	NORTH MIDLAND	2
1692	2973	A	1105	316	FEMALE	51	NYC	3
1693	2973	B	1050	316	MALE	45	SOUTHERN	3
1694	2978	A	1264	313	FEMALE	52	SOUTH MIDLAND	2
1695	2978	B	1208	313	FEMALE	54	WESTERN	1
1696	2979	A	1181	334	MALE	37	SOUTH MIDLAND	2
1697	2979	B	1236	334	FEMALE	30	SOUTH MIDLAND	2
1698	2980	A	1041	325	MALE	59	MIXED	3
1699	2980	B	1263	325	FEMALE	61	NORTHERN	2
1700	2981	A	1085	322	MALE	48	SOUTH MIDLAND	3
1701	2981	B	1022	322	FEMALE	36	SOUTH MIDLAND	2
1702	2982	A	1043	345	FEMALE	59	NORTH MIDLAND	1
1703	2982	B	1235	345	FEMALE	38	NYC	3
1704	2983	A	1264	362	FEMALE	52	SOUTH MIDLAND	2
1705	2983	B	1022	362	FEMALE	36	SOUTH MIDLAND	2
1706	2984	A	1263	361	FEMALE	61	NORTHERN	2
1707	2984	B	1188	361	MALE	51	NORTH MIDLAND	3
1708	2985	A	1121	329	MALE	58	NEW ENGLAND	2
1709	2985	B	1266	329	FEMALE	48	NYC	3
1710	2986	A	1157	312	FEMALE	51	MIXED	2
1711	2986	B	1258	312	MALE	39	SOUTH MIDLAND	2
1712	2987	A	1139	304	MALE	39	NORTHERN	2
1713	2987	B	1011	304	FEMALE	31	SOUTH MIDLAND	2
1714	2988	A	1263	353	FEMALE	61	NORTHERN	2
1715	2988	B	1175	353	FEMALE	39	WESTERN	9
1716	2989	A	1279	358	MALE	60	SOUTH MIDLAND	2
1717	2989	B	1174	358	MALE	33	MIXED	2
1718	2990	A	1147	308	MALE	53	SOUTH MIDLAND	3
1719	2990	B	1098	308	FEMALE	38	SOUTH MIDLAND	2
1720	2991	A	1258	325	MALE	39	SOUTH MIDLAND	2
1721	2991	B	1013	325	FEMALE	38	SOUTH MIDLAND	2
1722	2992	A	1112	339	FEMALE	39	SOUTHERN	3
1723	2992	B	1094	339	FEMALE	35	SOUTH MIDLAND	2
1724	2993	A	1105	320	FEMALE	51	NYC	3
1725	2993	B	1258	320	MALE	39	SOUTH MIDLAND	2
1726	2994	A	1013	335	FEMALE	38	SOUTH MIDLAND	2
1727	2994	B	1022	335	FEMALE	36	SOUTH MIDLAND	2
1728	2995	A	1258	336	MALE	39	SOUTH MIDLAND	2
1729	2995	B	1155	336	FEMALE	54	WESTERN	2
1730	2996	A	1156	340	FEMALE	49	SOUTHERN	2
1731	2996	B	1035	340	FEMALE	42	NORTH MIDLAND	2
1732	2997	A	1041	327	MALE	59	MIXED	3
1733	2997	B	1264	327	FEMALE	52	SOUTH MIDLAND	2
1734	2998	A	1105	302	FEMALE	51	NYC	3
1735	2998	B	1257	302	MALE	62	NYC	3
1736	2999	A	1235	304	FEMALE	38	NYC	3
1737	2999	B	1022	304	FEMALE	36	SOUTH MIDLAND	2
1738	3000	A	1174	316	MALE	33	MIXED	2
1739	3000	B	1229	316	FEMALE	45	NORTHERN	3
1740	3001	A	1120	345	FEMALE	26	NORTH MIDLAND	2
1741	3001	B	1035	345	FEMALE	42	NORTH MIDLAND	2
1742	3002	A	1279	349	MALE	60	SOUTH MIDLAND	2
1743	3002	B	1005	349	FEMALE	39	WESTERN	2
1744	3003	A	1278	320	MALE	39	SOUTHERN	0
1745	3003	B	1005	320	FEMALE	39	WESTERN	2
1746	3004	A	1043	323	FEMALE	59	NORTH MIDLAND	1
1747	3004	B	1253	323	FEMALE	37	WESTERN	2
1748	3005	A	1121	352	MALE	58	NEW ENGLAND	2
1749	3005	B	1188	352	MALE	51	NORTH MIDLAND	3
1750	3006	A	1181	306	MALE	37	SOUTH MIDLAND	2
1751	3006	B	1264	306	FEMALE	52	SOUTH MIDLAND	2
1752	3007	A	1022	351	FEMALE	36	SOUTH MIDLAND	2
1753	3007	B	1149	351	FEMALE	41	NORTH MIDLAND	2
1754	3008	A	1279	345	MALE	60	SOUTH MIDLAND	2
1755	3008	B	1032	345	FEMALE	52	SOUTHERN	2
1756	3009	A	1120	323	FEMALE	26	NORTH MIDLAND	2
1757	3009	B	1204	323	FEMALE	44	NORTHERN	3
1758	3010	A	1268	339	FEMALE	34	SOUTH MIDLAND	2
1759	3010	B	1266	339	FEMALE	48	NYC	3
1760	3011	A	1156	343	FEMALE	49	SOUTHERN	2
1761	3011	B	1174	343	MALE	33	MIXED	2
1762	3012	A	1280	315	FEMALE	37	NYC	3
1763	3012	B	1229	315	FEMALE	45	NORTHERN	3
1764	3013	A	1253	306	FEMALE	37	WESTERN	2
1765	3013	B	1022	306	FEMALE	36	SOUTH MIDLAND	2
1766	3014	A	1263	320	FEMALE	61	NORTHERN	2
1767	3014	B	1264	320	FEMALE	52	SOUTH MIDLAND	2
1768	3015	A	1279	342	MALE	60	SOUTH MIDLAND	2
1769	3015	B	1278	342	MALE	39	SOUTHERN	0
1770	3016	A	1105	336	FEMALE	51	NYC	3
1771	3016	B	1120	336	FEMALE	26	NORTH MIDLAND	2
1772	3017	A	1268	356	FEMALE	34	SOUTH MIDLAND	2
1773	3017	B	1011	356	FEMALE	31	SOUTH MIDLAND	2
1774	3018	A	1278	339	MALE	39	SOUTHERN	0
1775	3018	B	1022	339	FEMALE	36	SOUTH MIDLAND	2
1776	3019	A	1229	339	FEMALE	45	NORTHERN	3
1777	3019	B	1264	339	FEMALE	52	SOUTH MIDLAND	2
1778	3020	A	1235	310	FEMALE	38	NYC	3
1779	3020	B	1281	310	FEMALE	40	NEW ENGLAND	3
1780	3021	A	1279	314	MALE	60	SOUTH MIDLAND	2
1781	3021	B	1108	314	MALE	45	NORTHERN	2
1782	3022	A	1007	341	FEMALE	30	NEW ENGLAND	2
1783	3022	B	1002	341	FEMALE	32	SOUTHERN	2
1784	3023	A	1257	312	MALE	62	NYC	3
1785	3023	B	1090	312	MALE	31	NORTH MIDLAND	2
1786	3024	A	1120	343	FEMALE	26	NORTH MIDLAND	2
1787	3024	B	1070	343	MALE	33	SOUTH MIDLAND	2
1788	3025	A	1266	306	FEMALE	48	NYC	3
1789	3025	B	1258	306	MALE	39	SOUTH MIDLAND	2
1790	3026	A	1268	310	FEMALE	34	SOUTH MIDLAND	2
1791	3026	B	1282	310	FEMALE	50	NORTHERN	2
1792	3027	A	1278	368	MALE	39	SOUTHERN	0
1793	3027	B	1181	368	MALE	37	SOUTH MIDLAND	2
1794	3028	A	1263	316	FEMALE	61	NORTHERN	2
1795	3028	B	1013	316	FEMALE	38	SOUTH MIDLAND	2
1796	3029	A	1279	322	MALE	60	SOUTH MIDLAND	2
1797	3029	B	1264	322	FEMALE	52	SOUTH MIDLAND	2
1798	3030	A	1229	306	FEMALE	45	NORTHERN	3
1799	3030	B	1072	306	FEMALE	54	SOUTH MIDLAND	2
1800	3031	A	1281	306	FEMALE	40	NEW ENGLAND	3
1801	3031	B	1268	306	FEMALE	34	SOUTH MIDLAND	2
1802	3032	A	1121	359	MALE	58	NEW ENGLAND	2
1803	3032	B	1239	359	MALE	59	SOUTH MIDLAND	3
1804	3033	A	1229	364	FEMALE	45	NORTHERN	3
1805	3033	B	1282	364	FEMALE	50	NORTHERN	2
1806	3034	A	1263	365	FEMALE	61	NORTHERN	2
1807	3034	B	1073	365	MALE	28	NORTHERN	3
1808	3035	A	1147	358	MALE	53	SOUTH MIDLAND	3
1809	3035	B	1070	358	MALE	33	SOUTH MIDLAND	2
1810	3036	A	1229	308	FEMALE	45	NORTHERN	3
1811	3036	B	1085	308	MALE	48	SOUTH MIDLAND	3
1812	3037	A	1263	354	FEMALE	61	NORTHERN	2
1813	3037	B	1147	354	MALE	53	SOUTH MIDLAND	3
1814	3038	A	1266	348	FEMALE	48	NYC	3
1815	3038	B	1001	348	MALE	55	WESTERN	3
1816	3039	A	1281	358	FEMALE	40	NEW ENGLAND	3
1817	3039	B	1263	358	FEMALE	61	NORTHERN	2
1818	3040	A	1188	340	MALE	51	NORTH MIDLAND	3
1819	3040	B	1279	340	MALE	60	SOUTH MIDLAND	2
1820	3041	A	1229	348	FEMALE	45	NORTHERN	3
1821	3041	B	1284	348	MALE	27	SOUTH MIDLAND	2
1822	3042	A	1120	313	FEMALE	26	NORTH MIDLAND	2
1823	3042	B	1011	313	FEMALE	31	SOUTH MIDLAND	2
1824	3043	A	1268	358	FEMALE	34	SOUTH MIDLAND	2
1825	3043	B	1291	358	FEMALE	50	NYC	3
1826	3044	A	1070	361	MALE	33	SOUTH MIDLAND	2
1827	3044	B	1258	361	MALE	39	SOUTH MIDLAND	2
1828	3045	A	1292	325	FEMALE	53	NORTH MIDLAND	3
1829	3045	B	1280	325	FEMALE	37	NYC	3
1830	3046	A	1043	306	FEMALE	59	NORTH MIDLAND	1
1831	3046	B	1098	306	FEMALE	38	SOUTH MIDLAND	2
1832	3047	A	1278	324	MALE	39	SOUTHERN	0
1833	3047	B	1171	324	MALE	39	SOUTH MIDLAND	2
1834	3048	A	1181	328	MALE	37	SOUTH MIDLAND	2
1835	3048	B	1175	328	FEMALE	39	WESTERN	9
1836	3049	A	1264	348	FEMALE	52	SOUTH MIDLAND	2
1837	3049	B	1094	348	FEMALE	35	SOUTH MIDLAND	2
1838	3050	A	1291	362	FEMALE	50	NYC	3
1839	3050	B	1028	362	MALE	30	NYC	3
1840	3051	A	1229	343	FEMALE	45	NORTHERN	3
1841	3051	B	1149	343	FEMALE	41	NORTH MIDLAND	2
1842	3052	A	1285	305	FEMALE	56	MIXED	2
1843	3052	B	1204	305	FEMALE	44	NORTHERN	3
1844	3053	A	1284	369	MALE	27	SOUTH MIDLAND	2
1845	3053	B	1268	369	FEMALE	34	SOUTH MIDLAND	2
1846	3054	A	1292	321	FEMALE	53	NORTH MIDLAND	3
1847	3054	B	1258	321	MALE	39	SOUTH MIDLAND	2
1848	3055	A	1292	306	FEMALE	53	NORTH MIDLAND	3
1849	3055	B	1263	306	FEMALE	61	NORTHERN	2
1850	3056	A	1229	311	FEMALE	45	NORTHERN	3
1851	3056	B	1278	311	MALE	39	SOUTHERN	0
1852	3057	A	1043	305	FEMALE	59	NORTH MIDLAND	1
1853	3057	B	1264	305	FEMALE	52	SOUTH MIDLAND	2
1854	3058	A	1284	311	MALE	27	SOUTH MIDLAND	2
1855	3058	B	1070	311	MALE	33	SOUTH MIDLAND	2
1856	3059	A	1120	348	FEMALE	26	NORTH MIDLAND	2
1857	3059	B	1288	348	MALE	49	NORTH MIDLAND	3
1858	3060	A	1268	308	FEMALE	34	SOUTH MIDLAND	2
1859	3060	B	1204	308	FEMALE	44	NORTHERN	3
1860	3061	A	1292	351	FEMALE	53	NORTH MIDLAND	3
1861	3061	B	1043	351	FEMALE	59	NORTH MIDLAND	1
1862	3062	A	1285	353	FEMALE	56	MIXED	2
1863	3062	B	1281	353	FEMALE	40	NEW ENGLAND	3
1864	3063	A	1263	302	FEMALE	61	NORTHERN	2
1865	3063	B	1280	302	FEMALE	37	NYC	3
1866	3064	A	1264	304	FEMALE	52	SOUTH MIDLAND	2
1867	3064	B	1005	304	FEMALE	39	WESTERN	2
1868	3065	A	1028	347	MALE	30	NYC	3
1869	3065	B	1284	347	MALE	27	SOUTH MIDLAND	2
1870	3066	A	1268	351	FEMALE	34	SOUTH MIDLAND	2
1871	3066	B	1157	351	FEMALE	51	MIXED	2
1872	3067	A	1285	331	FEMALE	56	MIXED	2
1873	3067	B	1278	331	MALE	39	SOUTHERN	0
1874	3068	A	1124	324	MALE	35	NORTH MIDLAND	3
1875	3068	B	1270	324	MALE	30	MIXED	3
1876	3069	A	1292	311	FEMALE	53	NORTH MIDLAND	3
1877	3069	B	1291	311	FEMALE	50	NYC	3
1878	3070	A	1284	331	MALE	27	SOUTH MIDLAND	2
1879	3070	B	1264	331	FEMALE	52	SOUTH MIDLAND	2
1880	3071	A	1292	308	FEMALE	53	NORTH MIDLAND	3
1881	3071	B	1013	308	FEMALE	38	SOUTH MIDLAND	2
1882	3072	A	1284	310	MALE	27	SOUTH MIDLAND	2
1883	3072	B	1263	310	FEMALE	61	NORTHERN	2
1884	3073	A	1285	339	FEMALE	56	MIXED	2
1885	3073	B	1293	339	FEMALE	42	NORTHERN	3
1886	3074	A	1292	335	FEMALE	53	NORTH MIDLAND	3
1887	3074	B	1285	335	FEMALE	56	MIXED	2
1888	3075	A	1266	310	FEMALE	48	NYC	3
1889	3075	B	1298	310	FEMALE	54	NORTHERN	1
1890	3076	A	1124	355	MALE	35	NORTH MIDLAND	3
1891	3076	B	1264	355	FEMALE	52	SOUTH MIDLAND	2
1892	3077	A	1120	340	FEMALE	26	NORTH MIDLAND	2
1893	3077	B	1292	340	FEMALE	53	NORTH MIDLAND	3
1894	3078	A	1014	329	FEMALE	48	MIXED	1
1895	3078	B	1268	329	FEMALE	34	SOUTH MIDLAND	2
1896	3079	A	1070	357	MALE	33	SOUTH MIDLAND	2
1897	3079	B	1280	357	FEMALE	37	NYC	3
1898	3080	A	1284	356	MALE	27	SOUTH MIDLAND	2
1899	3080	B	1095	356	MALE	37	MIXED	3
1900	3081	A	1290	306	FEMALE	43	NORTHERN	3
1901	3081	B	1280	306	FEMALE	37	NYC	3
1902	3082	A	1279	331	MALE	60	SOUTH MIDLAND	2
1903	3082	B	1327	331	FEMALE	51	SOUTH MIDLAND	2
1904	3083	A	1278	353	MALE	39	SOUTHERN	0
1905	3083	B	1270	353	MALE	30	MIXED	3
1906	3084	A	1300	357	FEMALE	57	SOUTH MIDLAND	2
1907	3084	B	1263	357	FEMALE	61	NORTHERN	2
1908	3085	A	1291	323	FEMALE	50	NYC	3
1909	3085	B	1264	323	FEMALE	52	SOUTH MIDLAND	2
1910	3086	A	1235	325	FEMALE	38	NYC	3
1911	3086	B	1054	325	MALE	50	SOUTH MIDLAND	3
1912	3087	A	1120	308	FEMALE	26	NORTH MIDLAND	2
1913	3087	B	1283	308	MALE	45	MIXED	3
1914	3088	A	1002	354	FEMALE	32	SOUTHERN	2
1915	3088	B	1285	354	FEMALE	56	MIXED	2
1916	3089	A	1268	348	FEMALE	34	SOUTH MIDLAND	2
1917	3089	B	1332	348	FEMALE	59	NORTH MIDLAND	1
1918	3090	A	1292	357	FEMALE	53	NORTH MIDLAND	3
1919	3090	B	1239	357	MALE	59	SOUTH MIDLAND	3
1920	3091	A	1282	316	FEMALE	50	NORTHERN	2
1921	3091	B	1279	316	MALE	60	SOUTH MIDLAND	2
1922	3092	A	1263	345	FEMALE	61	NORTHERN	2
1923	3092	B	1320	345	FEMALE	33	MIXED	1
1924	3093	A	1290	310	FEMALE	43	NORTHERN	3
1925	3093	B	1278	310	MALE	39	SOUTHERN	0
1926	3094	A	1288	339	MALE	49	NORTH MIDLAND	3
1927	3094	B	1070	339	MALE	33	SOUTH MIDLAND	2
1928	3095	A	1263	341	FEMALE	61	NORTHERN	2
1929	3095	B	1279	341	MALE	60	SOUTH MIDLAND	2
1930	3096	A	1004	329	FEMALE	37	NORTHERN	2
1931	3096	B	1292	329	FEMALE	53	NORTH MIDLAND	3
1932	3097	A	1281	329	FEMALE	40	NEW ENGLAND	3
1933	3097	B	1264	329	FEMALE	52	SOUTH MIDLAND	2
1934	3098	A	1282	358	FEMALE	50	NORTHERN	2
1935	3098	B	1035	358	FEMALE	42	NORTH MIDLAND	2
1936	3099	A	1235	323	FEMALE	38	NYC	3
1937	3099	B	1285	323	FEMALE	56	MIXED	2
1938	3100	A	1300	305	FEMALE	57	SOUTH MIDLAND	2
1939	3100	B	1288	305	MALE	49	NORTH MIDLAND	3
1940	3101	A	1268	326	FEMALE	34	SOUTH MIDLAND	2
1941	3101	B	1321	326	MALE	36	SOUTH MIDLAND	2
1942	3102	A	1120	324	FEMALE	26	NORTH MIDLAND	2
1943	3102	B	1171	324	MALE	39	SOUTH MIDLAND	2
1944	3103	A	1263	329	FEMALE	61	NORTHERN	2
1945	3103	B	1328	329	FEMALE	46	NORTH MIDLAND	3
1946	3104	A	1043	324	FEMALE	59	NORTH MIDLAND	1
1947	3104	B	1149	324	FEMALE	41	NORTH MIDLAND	2
1948	3105	A	1285	322	FEMALE	56	MIXED	2
1949	3105	B	1013	322	FEMALE	38	SOUTH MIDLAND	2
1950	3106	A	1300	369	FEMALE	57	SOUTH MIDLAND	2
1951	3106	B	1320	369	FEMALE	33	MIXED	1
1952	3107	A	1028	345	MALE	30	NYC	3
1953	3107	B	1188	345	MALE	51	NORTH MIDLAND	3
1954	3108	A	1279	348	MALE	60	SOUTH MIDLAND	2
1955	3108	B	1286	348	FEMALE	38	MIXED	1
1956	3109	A	1285	320	FEMALE	56	MIXED	2
1957	3109	B	1023	320	MALE	56	SOUTHERN	2
1958	3110	A	1268	303	FEMALE	34	SOUTH MIDLAND	2
1959	3110	B	1303	303	FEMALE	49	NORTH MIDLAND	3
1960	3111	A	1288	312	MALE	49	NORTH MIDLAND	3
1961	3111	B	1124	312	MALE	35	NORTH MIDLAND	3
1962	3112	A	1316	308	FEMALE	44	NORTHERN	3
1963	3112	B	1304	308	MALE	45	SOUTH MIDLAND	3
1964	3113	A	1288	341	MALE	49	NORTH MIDLAND	3
1965	3113	B	1320	341	FEMALE	33	MIXED	1
1966	3114	A	1299	314	MALE	61	SOUTH MIDLAND	2
1967	3114	B	1310	314	FEMALE	54	NORTH MIDLAND	1
1968	3115	A	1285	303	FEMALE	56	MIXED	2
1969	3115	B	1305	303	FEMALE	53	NORTH MIDLAND	2
1970	3116	A	1307	316	FEMALE	42	WESTERN	3
1971	3116	B	1070	316	MALE	33	SOUTH MIDLAND	2
1972	3117	A	1292	324	FEMALE	53	NORTH MIDLAND	3
1973	3117	B	1312	324	MALE	44	SOUTHERN	3
1974	3118	A	1120	341	FEMALE	26	NORTH MIDLAND	2
1975	3118	B	1334	341	FEMALE	32	NEW ENGLAND	3
1976	3119	A	1314	335	FEMALE	45	WESTERN	3
1977	3119	B	1268	335	FEMALE	34	SOUTH MIDLAND	2
1978	3120	A	1316	324	FEMALE	44	NORTHERN	3
1979	3120	B	1204	324	FEMALE	44	NORTHERN	3
1980	3121	A	1043	334	FEMALE	59	NORTH MIDLAND	1
1981	3121	B	1318	334	MALE	39	SOUTHERN	3
1982	3122	A	1312	351	MALE	44	SOUTHERN	3
1983	3122	B	1303	351	FEMALE	49	NORTH MIDLAND	3
1984	3123	A	1013	353	FEMALE	38	SOUTH MIDLAND	2
1985	3123	B	1304	353	MALE	45	SOUTH MIDLAND	3
1986	3124	A	1290	313	FEMALE	43	NORTHERN	3
1987	3124	B	1035	313	FEMALE	42	NORTH MIDLAND	2
1988	3125	A	1299	307	MALE	61	SOUTH MIDLAND	2
1989	3125	B	1304	307	MALE	45	SOUTH MIDLAND	3
1990	3126	A	1313	360	FEMALE	39	SOUTH MIDLAND	2
1991	3126	B	1304	360	MALE	45	SOUTH MIDLAND	3
1992	3127	A	1285	358	FEMALE	56	MIXED	2
1993	3127	B	1321	358	MALE	36	SOUTH MIDLAND	2
1994	3128	A	1307	306	FEMALE	42	WESTERN	3
1995	3128	B	1302	306	FEMALE	48	NORTH MIDLAND	3
1996	3129	A	1308	366	MALE	54	NORTHERN	3
1997	3129	B	1304	366	MALE	45	SOUTH MIDLAND	3
1998	3130	A	1320	335	FEMALE	33	MIXED	1
1999	3130	B	1281	335	FEMALE	40	NEW ENGLAND	3
2000	3131	A	1035	305	FEMALE	42	NORTH MIDLAND	2
2001	3131	B	1327	305	FEMALE	51	SOUTH MIDLAND	2
2002	3132	A	1304	364	MALE	45	SOUTH MIDLAND	3
2003	3132	B	1280	364	FEMALE	37	NYC	3
2004	3133	A	1316	327	FEMALE	44	NORTHERN	3
2005	3133	B	1129	327	FEMALE	53	MIXED	2
2006	3134	A	1303	353	FEMALE	49	NORTH MIDLAND	3
